id,question,expected_intent,detected_intent,intent_confidence,elapsed_seconds,faithfulness,answer_relevancy,context_precision,context_recall,user_input,retrieved_contexts,response,reference
Q_FAC_08,What are some beaches or attractions that provide toilet facilities?,facility_query,facility_query,0.98,6.63,1.0,0.7416200505466776,0.7795708700709447,0.692774397300195,What are some beaches or attractions that provide toilet facilities?,"[""Knowledge Graph Fact Knowledge Graph Fact 1. Sri Pada / Adam's Peak is a Viewpoint and Hiking location in Nuwara Eliya District offering Sunrise watching, featuring a Waterfall and Road access, with facilities including a Toilet."", 'Knowledge Graph Fact Knowledge Graph Fact 2. Casuarina Beach is a Beach in Jaffna District offering Swimming, featuring Safety and Peacefulness, with facilities including a Toilet.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: Toilet', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","The following locations provide toilet facilities:

- **Sri Pada / Adam's Peak** — Located in the Nuwara Eliya District, this viewpoint and hiking destination is known for sunrise watching and features a waterfall and road access.

- **Casuarina Beach** — Situated in the Jaffna District, this beach is a popular spot for swimming and is noted for its safety and peacefulness.","Beaches or attractions that provide toilet facilities include Sri Pada / Adam's Peak, Casuarina Beach, and Ritigala Forest Monastery."
Q_FAC_09,What are some attractions that provide parking facilities?,facility_query,facility_query,1.0,7.02,1.0,0.7266113122289165,1.0,1.0,What are some attractions that provide parking facilities?,"['Knowledge Graph Fact Knowledge Graph Fact 1. Negombo Beach is a Beach in Gampaha District with Parking, featuring Road access and Safety.', 'Knowledge Graph Fact Knowledge Graph Fact 2. Diyatha Uyana is a Garden / Park in Colombo District with Parking, offering Relaxing and Shopping, and featuring a Trail and Scenic view.', 'Knowledge Graph Fact Knowledge Graph Fact 3. Henerathgoda Botanical Garden is a Garden / Park with Parking, offering Relaxing, and featuring Peacefulness and Family friendliness.', ""Knowledge Graph Fact Knowledge Graph Fact 4. St Lucia's Cathedral is a Religious Site in Colombo District with Parking, offering a Religious visit, and featuring Peacefulness and Cleanliness."", 'Knowledge Graph Fact Knowledge Graph Fact 5. Hummanaya Blow Hole is a Natural Landmark in Hambantota District with Parking, featuring a Rock formation and Scenic view.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: Parking', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","The following attractions in Sri Lanka provide parking facilities:

- **Negombo Beach** — A beach in the Gampaha District that features road access and safety.

- **Diyatha Uyana** — A garden and park in the Colombo District where you can enjoy relaxing and shopping, featuring a trail and a scenic view.

- **Henerathgoda Botanical Garden** — A garden and park that offers a space for relaxing and features peacefulness and family friendliness.

- **St Lucia's Cathedral** — A religious site in the Colombo District that is suitable for a religious visit and features peacefulness and cleanliness.

- **Hummanaya Blow Hole** — A natural landmark in the Hambantota District that features a rock formation and a scenic view.","Attractions that provide parking facilities include Negombo Beach, Diyatha Uyana, and Henerathgoda Botanical Garden."
Q_FAC_10,What are some places that provide access to shops or souvenir shops?,facility_query,facility_query,1.0,7.52,0.9545454545454546,0.7734045132151134,0.2795708701209446,1.0,What are some places that provide access to shops or souvenir shops?,"[""Knowledge Graph Fact Knowledge Graph Fact 1. Sri Pada / Adam's Peak is a Viewpoint / Hiking location in Nuwara Eliya District with a Shop, offering Sunrise watching and featuring Waterfall and Road access."", 'Knowledge Graph Fact Knowledge Graph Fact 2. Negombo Beach is a Beach location in Gampaha District with a Shop, featuring Road access and Safety.', 'Knowledge Graph Fact Knowledge Graph Fact 3. Negombo Beach is a Beach location in Gampaha District with a Souvenir shop, featuring Road access and Safety.', 'Knowledge Graph Fact Knowledge Graph Fact 4. Negombo Fish Market is a Shopping / Market location in Gampaha District with a Shop, featuring Road access and Scenic view.', 'Knowledge Graph Fact Knowledge Graph Fact 5. Dutch Hospital Shopping Precinct is a Shopping / Market location in Galle District with a Shop, offering Relaxing and Shopping, and featuring Value for money and Food quality.', 'Knowledge Graph Fact Knowledge Graph Fact 6. Pettah Floating Market is a Shopping / Market location in Colombo District with a Shop, offering Shopping, and featuring Ticket price and Cleanliness.', 'Knowledge Graph Fact Knowledge Graph Fact 7. Galle Dutch Fort is a Fort / Historic Site location in Galle District with a Shop, offering Shopping and Fort visit, and featuring Scenic view and Weather condition.', 'Knowledge Graph Fact Knowledge Graph Fact 8. Handunugoda Tea Estate is a Farm / Factory location in Galle District with a Shop, offering Shopping and Tea plantation visit, and featuring Ticket price and Public transport access.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: Shop, Souvenir shop', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","The following places in Sri Lanka provide access to shops or souvenir shops:

- **Sri Pada / Adam's Peak** — Located in the Nuwara Eliya District, this viewpoint and hiking destination is known for sunrise watching and features a waterfall and road access, along with a shop for visitors.
- **Negombo Beach** — Situated in the Gampaha District, this beach offers road access and safety, providing visitors with access to both a shop and a souvenir shop.
- **Negombo Fish Market** — This market in the Gampaha District features a shop, road access, and a scenic view.
- **Dutch Hospital Shopping Precinct** — Located in the Galle District, this shopping destination is ideal for relaxing and shopping, offering food quality and value for money in its shops.
- **Pettah Floating Market** — This Colombo District market features a shop for visitors, with notable features including its cleanliness and ticket price.
- **Galle Dutch Fort** — This historic site in the Galle District offers shopping and fort visits, featuring a scenic view and weather conditions that visitors should consider while browsing the shops.
- **Handunugoda Tea Estate** — Located in the Galle District, this tea plantation offers shopping and factory visits, with features including public transport access and a specific ticket price for the estate.","Places that provide access to shops or souvenir shops include Sri Pada / Adam's Peak, Negombo Beach, and Negombo Fish Market."
Q_PAT_01,"What are the features, activities, and facilities available at Sigiriya Lion Rock?",place_attribute_query,place_attribute_query,1.0,6.85,1.0,0.8426230563143969,1.0,1.0,"What are the features, activities, and facilities available at Sigiriya Lion Rock?","['Knowledge Graph Fact Knowledge Graph Fact 1. Sigiriya Lion Rock features Rock formation, Scenic view, Stairs, Weather condition, Ancient ruins, Ticket price, Crowdedness, Local guide, Heritage site, Value for money, Paintings, Murals, and Fortress, with facilities including Steps or stairs, Entrance fee, and Ticket or receipt.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: completeness of information', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","Here is what you can do and find at **Sigiriya Lion Rock**:

- Explore the ancient ruins and fortress.
- View the paintings and murals.
- Experience the rock formation and scenic views.
- Navigate the site using the stairs.
- Utilize the services of a local guide.
- Observe the heritage site.
- Access the site using the provided steps or stairs.
- Pay an entrance fee to receive a ticket or receipt.
- Consider the weather conditions and crowd levels during your visit.
- Evaluate the ticket price and overall value for money.","The features and activities at Sigiriya Lion Rock include Scenic view, Rock formation, Stairs, Local guide, Ticket price, and Fortress."
Q_PAT_02,"What are the features, activities, and facilities available at Temple of the Sacred Tooth Relic?",place_attribute_query,place_attribute_query,1.0,6.55,1.0,0.899156953047453,1.0,1.0,"What are the features, activities, and facilities available at Temple of the Sacred Tooth Relic?","['Knowledge Graph Fact Knowledge Graph Fact 1. The Temple of the Sacred Tooth Relic is a location for Religious visit and Temple visit, featuring Temple, Buddha statue, Peacefulness, Ticket price, Crowdedness, Local guide, and Museum, with facilities including Entrance fee.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: relevance', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","Here is what you can do and find at the **Temple of the Sacred Tooth Relic**:

- Engage in a religious visit or a temple visit.
- View the temple architecture and the Buddha statue.
- Experience the atmosphere of peacefulness.
- Access the museum located on the premises.
- Utilize the services of a local guide.
- Pay an entrance fee to access the site.
- Note that the location features specific ticket pricing and levels of crowdedness.","The features and activities at Temple of the Sacred Tooth Relic include Religious visit, Temple visit, Temple, Crowdedness, Buddha statue, and Local guide."
Q_PAT_03,"What are the features, activities, and facilities available at Yala National Park?",place_attribute_query,place_attribute_query,1.0,6.85,1.0,0.8726847736967634,1.0,1.0,"What are the features, activities, and facilities available at Yala National Park?","['Knowledge Graph Fact Knowledge Graph Fact 1. Yala National Park is a location for Safari, featuring Road access, Trail, Wildlife, Ticket price, Crowdedness, Local guide, Beach, Accommodation, Birds, Elephants, Forest, and Leopards, with facilities including Accommodation.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: completeness of information', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","Here is what you can do at **Yala National Park**:

- Experience a safari to view wildlife, including elephants and leopards.
- Observe various species of birds.
- Explore the park via roads and trails.
- Visit the beach located within the park.
- Traverse through forest areas.
- Utilize local guides for your tour.
- Stay at on-site accommodation facilities.
- Access the park using available road networks.
- Note that ticket prices, crowd levels, and accommodation options are available features of the park, though be aware that the park can be crowded.","The features and activities at Yala National Park include Safari, Wildlife, Leopards, Birds, Elephants, and Crowdedness."
Q_PAT_04,"What are the features, activities, and facilities available at Mirissa Beach?",place_attribute_query,place_attribute_query,1.0,6.34,0.8,0.8735496132317196,1.0,1.0,"What are the features, activities, and facilities available at Mirissa Beach?","['Knowledge Graph Fact Knowledge Graph Fact 1. Mirissa Beach features Scenic view, Family friendliness, Cleanliness, Beach, Waves, Food quality, Restaurants, Accommodation, Sea, Sandy beach, and Sunset view, while offering activities including Swimming, Surfing, Relaxing, and Sunset watching, with facilities including Accommodation and Restaurant.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: completeness of information', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","Here is what you can do at **Mirissa Beach**:

- Enjoy the scenic view and the sandy beach.
- Engage in swimming in the sea.
- Go surfing on the waves.
- Relax by the water.
- Watch the sunset.
- Experience the family-friendly atmosphere and cleanliness of the area.
- Access various restaurants offering quality food.
- Utilize the available accommodation facilities. 

Please note that while the area is popular, it can be crowded at times.","The features and activities at Mirissa Beach include Relaxing, Surfing, Swimming, Sunset watching, Beach, and Restaurants."
Q_PAT_05,"What are the features, activities, and facilities available at Galle Dutch Fort?",place_attribute_query,place_attribute_query,1.0,6.49,1.0,0.8886593687366866,1.0,1.0,"What are the features, activities, and facilities available at Galle Dutch Fort?","['Knowledge Graph Fact Knowledge Graph Fact 1. Galle Dutch Fort features Scenic view, Weather condition, Heritage site, Beach, Restaurants, Accommodation, Sea, Shops, Fort, Sunset view, and Cafes, offering activities including Shopping, Fort visit, and Sunset watching, with facilities including Accommodation, Restaurant, Shop, and Cafe.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: completeness of information', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","Here is what you can do at **Galle Dutch Fort**:

- Explore the heritage site and the fort structure.
- Enjoy the scenic views and watch the sunset.
- Visit the beach and take in the views of the sea.
- Dine at the various restaurants and cafes available within the area.
- Browse and shop at the local stores.
- Utilize the on-site accommodation facilities.

While visiting, keep in mind that weather conditions can sometimes be a factor during your trip.","The features and activities at Galle Dutch Fort include Fort visit, Shopping, Sunset watching, Fort, Shops, and Scenic view."
Q_PAT_06,"What are the features, activities, and facilities available at Ella Rock?",place_attribute_query,place_attribute_query,1.0,7.17,1.0,0.911961633085922,1.0,1.0,"What are the features, activities, and facilities available at Ella Rock?","['Knowledge Graph Fact Knowledge Graph Fact 1. Ella Rock is a location for Hiking, featuring Waterfall, Trail, Rock formation, Scenic view, Weather condition, Ticket price, Mountain, Local guide, Bridge, Tea plantation, Viewpoint, and Signage, with facilities including Accommodation, Bridge, Signage, and Brochure.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: relevance', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","Here are the features, activities, and facilities available at **Ella Rock**:

- Engage in hiking, which is a popular activity on the mountain.
- Explore the rock formation and the surrounding trail.
- Experience the scenic view from the viewpoint.
- Observe the waterfall and tea plantation.
- Utilize the bridge and signage provided at the location.
- Access local guides to assist with the experience.
- Find accommodation nearby.
- Obtain a brochure for information.
- Be aware of the weather conditions and the ticket price.","The features and activities at Ella Rock include Hiking, Scenic view, Trail, Rock formation, Local guide, and Mountain."
Q_PAT_07,"What are the features, activities, and facilities available at Horton Plains National Park?",place_attribute_query,place_attribute_query,1.0,7.01,0.75,0.9196299284931924,1.0,1.0,"What are the features, activities, and facilities available at Horton Plains National Park?","['Knowledge Graph Fact Knowledge Graph Fact 1. Horton Plains National Park features Waterfall, Trail, Scenic view, Weather condition, Wildlife, Ticket price, Cleanliness, Mountain, Crowdedness, Value for money, Entrance fee, and Birds, offering activities including Waterfall visit, Hiking, and Trekking, with facilities including Entrance fee and Ticket or receipt.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: completeness of information', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","Here is what you can do and find at **Horton Plains National Park**:

- Visit waterfalls, which are a highlight for many visitors.
- Engage in hiking, a popular activity at the park.
- Participate in trekking through the landscape.
- Observe wildlife and view various birds.
- Experience mountain landscapes and enjoy scenic views.
- Encounter various weather conditions, which can sometimes be unpredictable.
- Utilize facilities including the entrance fee and ticket or receipt process.
- Note features such as cleanliness, crowdedness, and value for money, which are aspects visitors often comment on.","The features and activities at Horton Plains National Park include Hiking, Waterfall visit, Trekking, Scenic view, Waterfall, and Trail."
Q_PAT_08,"What are the features, activities, and facilities available at Pinnawala Elephant Orphanage?",place_attribute_query,place_attribute_query,1.0,6.53,0.875,0.8776792689553377,1.0,1.0,"What are the features, activities, and facilities available at Pinnawala Elephant Orphanage?","['Knowledge Graph Fact Knowledge Graph Fact 1. Pinnawala Elephant Orphanage features River, Family friendliness, Wildlife, Ticket price, Value for money, and Elephants, offering activities including Photography and Elephant watching, with facilities including Entrance fee and Ticket or receipt.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: completeness of information', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","Here is what you can do at **Pinnawala Elephant Orphanage**:

- Observe elephants in a wildlife setting, which many visitors find to be a great value for money.
- Engage in elephant watching to see the elephants up close.
- Take photographs of the animals during your visit.
- Enjoy the river environment where the elephants spend time.
- Experience a family-friendly destination suitable for all ages.
- Purchase an entrance ticket to access the facility and receive your receipt upon entry.","The features and activities at Pinnawala Elephant Orphanage include Photography, Elephant watching, Elephants, River, Wildlife, and Ticket price."
Q_PAT_09,"What are the features, activities, and facilities available at Colombo Lotus Tower?",place_attribute_query,place_attribute_query,1.0,6.24,1.0,0.925047141538812,1.0,1.0,"What are the features, activities, and facilities available at Colombo Lotus Tower?","['Knowledge Graph Fact Knowledge Graph Fact 1. Colombo Lotus Tower is a location for Viewpoint visit, featuring Scenic view, Family friendliness, Ticket price, Value for money, Food quality, Restaurants, Service quality, Entrance fee, and Viewpoint, with facilities including Entrance fee, Ticket or receipt, Restaurant, and View platform.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: Colombo Lotus Tower', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","Here is what you can do and find at the **Colombo Lotus Tower**:

- Visit the viewpoint to enjoy a scenic view.
- Dine at the on-site restaurant, where visitors have noted the food quality and service quality.
- Experience a family-friendly environment.
- Utilize the view platform.
- Purchase a ticket or receipt to cover the entrance fee.","The features and activities at Colombo Lotus Tower include Viewpoint visit, Scenic view, Ticket price, Viewpoint, Value for money, and Restaurants."
Q_PAT_10,"What are the features, activities, and facilities available at Arugam Bay?",place_attribute_query,place_attribute_query,1.0,6.78,1.0,0.8958078094434622,1.0,1.0,"What are the features, activities, and facilities available at Arugam Bay?","['Knowledge Graph Fact Knowledge Graph Fact 1. Arugam Bay features Peacefulness, Ticket price, Cleanliness, Public transport access, Crowdedness, Value for money, Beach, Waves, Food quality, Restaurants, Accommodation, Service quality, Sea, and Shops, offering activities including Swimming, Surfing, Relaxing, and Shopping, with facilities including Accommodation, Tuk tuk service, and Restaurant.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: completeness of information', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","Here is what you can do and find at **Arugam Bay**:

- Engage in activities such as swimming, surfing, relaxing, and shopping.
- Utilize facilities including various accommodation options, restaurant services, and tuk-tuk transportation.
- Experience the beach, the sea, and the waves.
- Access local shops and dining establishments.
- Benefit from the peacefulness, cleanliness, and public transport access.
- Evaluate the location based on factors such as ticket price, crowdedness, value for money, food quality, and service quality.","The features and activities at Arugam Bay include Surfing, Relaxing, Swimming, Shopping, Beach, and Waves."
Q_ACT_11,What are the best locations for snorkelling in Sri Lanka?,activity_query,activity_query,1.0,7.59,0.9333333333333332,0.9701316037334706,0.2795708701209446,0.19277439730019502,What are the best locations for snorkelling in Sri Lanka?,"['Knowledge Graph Fact Knowledge Graph Fact 1. Polhena Beach is a beach in Matara District for Snorkelling, featuring Safety, Peacefulness, and Family friendliness.', 'Knowledge Graph Fact Knowledge Graph Fact 2. Hikkaduwa Beach is a beach in Galle District for Snorkelling, featuring Cleanliness, Crowdedness, and Beach.', 'Knowledge Graph Fact Knowledge Graph Fact 3. Jungle Beach is a beach in Matara District for Snorkelling, featuring Trail, Rock formation, and Scenic view.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: Snorkelling', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","The best places for snorkelling in Sri Lanka are Polhena Beach, Hikkaduwa Beach, and Jungle Beach.

- **Polhena Beach** — Located in the Matara District, this beach is suitable for snorkelling and is noted for its safety, peacefulness, and family friendliness.

- **Hikkaduwa Beach** — Situated in the Galle District, this beach offers snorkelling opportunities and is characterized by its cleanliness and crowded atmosphere.

- **Jungle Beach** — Found in the Matara District, this location provides snorkelling alongside features such as a trail, rock formations, and a scenic view.","The best locations for snorkelling include Polhena Beach, Hikkaduwa Beach, Jungle Beach, and Victoria Park of Nuwara Eliya."
Q_ACT_12,Which places are highly recommended for elephant watching?,activity_query,activity_query,1.0,7.46,1.0,0.8225207416036463,1.0,1.0,Which places are highly recommended for elephant watching?,"['Knowledge Graph Fact Knowledge Graph Fact 1. Maduru Oya National Park is a National Park / Wildlife Reserve in Badulla District for Elephant watching, featuring Road access, Scenic view, and Wildlife.', 'Knowledge Graph Fact Knowledge Graph Fact 2. Wasgamuwa National Park is a National Park / Wildlife Reserve in Polonnaruwa District for Elephant watching, featuring Road access, River, and Scenic view.', 'Knowledge Graph Fact Knowledge Graph Fact 3. Hurulu Eco Park is a National Park / Wildlife Reserve in Anuradhapura District for Elephant watching, featuring Road access, Trail, and Scenic view.', 'Knowledge Graph Fact Knowledge Graph Fact 4. Kaudulla National Park is a National Park / Wildlife Reserve in Polonnaruwa District for Elephant watching, featuring Road access, Wildlife, and Ticket price.', 'Knowledge Graph Fact Knowledge Graph Fact 5. Gal Oya National Park is a National Park / Wildlife Reserve in Polonnaruwa District for Elephant watching, featuring Road access, Scenic view, and Peacefulness.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: positive sentiment, activity relevance', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","The best places for elephant watching in Sri Lanka are:

- **Maduru Oya National Park** — Located in the Badulla District, this national park and wildlife reserve offers road access, scenic views, and wildlife.

- **Wasgamuwa National Park** — Situated in the Polonnaruwa District, this national park and wildlife reserve features road access, a river, and scenic views.

- **Hurulu Eco Park** — Found in the Anuradhapura District, this national park and wildlife reserve provides road access, a trail, and scenic views.

- **Kaudulla National Park** — Located in the Polonnaruwa District, this national park and wildlife reserve offers road access, wildlife, and a ticket price.

- **Gal Oya National Park** — Also in the Polonnaruwa District, this national park and wildlife reserve is characterized by road access, scenic views, and peacefulness.","The best locations for elephant watching include Maduru Oya National Park, Wasgamuwa National Park, Hurulu Eco Park, and Kaudulla National Park."
Q_ACT_13,Where can I go camping in Sri Lanka?,activity_query,activity_query,1.0,6.75,1.0,0.9326635899086284,0.8629042034251113,0.19277439730019502,Where can I go camping in Sri Lanka?,"['Knowledge Graph Fact Knowledge Graph Fact 1. Knuckles Mountain Range is a Viewpoint and Hiking location for Camping, featuring Waterfall, Road access, and Trail.', 'Knowledge Graph Fact Knowledge Graph Fact 2. Gal Oya National Park is a National Park and Wildlife Reserve located in Polonnaruwa District for Camping, featuring Road access, Scenic view, and Peacefulness.', 'Knowledge Graph Fact Knowledge Graph Fact 3. Kumana National Park is a National Park and Wildlife Reserve located in Ampara District for Camping, featuring Road access, Scenic view, and Peacefulness.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: Camping', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","The best places for camping in Sri Lanka are the Knuckles Mountain Range, Gal Oya National Park, and Kumana National Park.

- **Knuckles Mountain Range** — This location serves as a viewpoint and hiking destination that features a waterfall, road access, and a trail.

- **Gal Oya National Park** — Situated in the Polonnaruwa District, this national park and wildlife reserve offers road access, scenic views, and peacefulness.

- **Kumana National Park** — Located in the Ampara District, this national park and wildlife reserve provides road access, scenic views, and peacefulness.","The best locations for camping include Knuckles Mountain Range, Gal Oya National Park, Kumana National Park, and Wasgamuwa National Park."
Q_ACT_14,What are the best places to experience a train ride?,activity_query,activity_query,1.0,6.44,0.7142857142857143,0.973691867325089,0.2795708701209446,0.19277439730019502,What are the best places to experience a train ride?,"['Knowledge Graph Fact Knowledge Graph Fact 1. Demodara Loop is an Engineering Landmark in Badulla District for a Train ride, featuring Road access, Trail, and Scenic view.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: positive sentiment, scenic view', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","The best place to experience a train ride is the Demodara Loop.

- **Demodara Loop** — Located in the Badulla District, this engineering landmark offers a unique train ride experience that features a scenic view, road access, and a trail.","The best locations for a train ride include Demodara Loop, Ella Rock, Moon Plains, and Dunhinda Falls."
Q_ACT_15,Where can I go for a tea plantation visit?,activity_query,activity_query,1.0,7.06,1.0,0.790646139624763,1.0,1.0,Where can I go for a tea plantation visit?,"['Knowledge Graph Fact Knowledge Graph Fact 1. Handunugoda Tea Estate is located in Galle District for a Tea plantation visit, featuring Ticket price, Public transport access, and Local guide.', 'Knowledge Graph Fact Knowledge Graph Fact 2. Pedro Tea Factory is located in Nuwara Eliya District for a Tea factory visit, featuring Scenic view, Ticket price, and Local guide.', 'Knowledge Graph Fact Knowledge Graph Fact 3. Lipton’s Seat is located in Badulla District for a Tea factory visit, featuring Road access, Scenic view, and Weather condition.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: Tea plantation visit', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","The best places for a tea plantation or tea factory visit in Sri Lanka are:

### Tea plantation visit
- **Handunugoda Tea Estate** — Located in the Galle District, this farm and factory offers visitors the opportunity to explore the plantation with the assistance of a local guide. It is accessible via public transport, and visitors can inquire about the ticket price upon arrival.

### Tea factory visit
- **Pedro Tea Factory** — Situated in the Nuwara Eliya District, this factory provides a scenic view and includes a local guide for visitors. Information regarding the ticket price is available on-site.
- **Lipton’s Seat** — Located in the Badulla District, this site offers a scenic view and is accessible by road, though visits are subject to weather conditions.","The best locations for a tea plantation visit include Handunugoda Tea Estate, Pedro Tea Factory, and Lipton’s Seat."
Q_FEA_11,Which places are noted for their cleanliness?,feature_query,feature_query,1.0,6.95,1.0,0.5489457435686798,1.0,1.0,Which places are noted for their cleanliness?,"['Knowledge Graph Fact Knowledge Graph Fact 1. Trincomalee Beach is a beach in Trincomalee District noted for Cleanliness, offering Swimming and Relaxing.', 'Knowledge Graph Fact Knowledge Graph Fact 2. Nilaveli Beach is a beach in Trincomalee District noted for Cleanliness, offering Swimming and Relaxing.', 'Knowledge Graph Fact Knowledge Graph Fact 3. Bentota Beach is a beach in Galle District noted for Cleanliness, offering Swimming, Surfing, and Relaxing.', 'Knowledge Graph Fact Knowledge Graph Fact 4. Casuarina Beach is a beach in Jaffna District noted for Cleanliness, offering Swimming.', 'Knowledge Graph Fact Knowledge Graph Fact 5. Marble Beach is a beach in Trincomalee District noted for Cleanliness, offering Swimming.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: Cleanliness', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","The places noted for their cleanliness in Sri Lanka are:

- **Trincomalee Beach** — Located in the Trincomalee District, this beach is recognized for its cleanliness and provides opportunities for swimming and relaxing.

- **Nilaveli Beach** — Also situated in the Trincomalee District, this destination is known for being clean and is suitable for swimming and relaxing.

- **Bentota Beach** — Found in the Galle District, this location is noted for its cleanliness and offers activities such as swimming, surfing, and relaxing.

- **Casuarina Beach** — Located in the Jaffna District, this beach is characterized by its cleanliness and is a place where visitors can go swimming.

- **Marble Beach** — Situated in the Trincomalee District, this beach is noted for its cleanliness and is a destination for swimming.","Places known for their cleanliness include Trincomalee Beach, Nilaveli Beach, Bentota Beach, and Casuarina Beach."
